name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,516,533651394,,116.4054460,39.9022880,,,,,
,517,4716204707,,116.4077360,39.9017090,,,,,
,518,10968957565,,116.4054550,39.9021280,,,,,
,519,3725833879,,116.4053790,39.9034290,,,,,
,520,533651943,,116.4133320,39.9024150,,,,,
,521,533651946,,116.4121220,39.9028930,,,,,
,522,2056622413,,116.4121140,39.9030600,,,,,
,523,4715460438,,116.4099580,39.9018400,,,,,
,524,533652025,,116.4098240,39.9067130,,,,,
,525,733967509,,116.4098780,39.9047660,,,,,
,526,12818453309,,116.4036290,39.8983120,,,,,
,527,533654379,,116.3965050,39.8980870,,,,,
,528,533654382,,116.3958270,39.8980950,,,,,
,529,533654384,,116.3948620,39.8979760,,,,,
,530,533654386,,116.3938150,39.8976830,,,,,
,531,534084497,,116.3933160,39.9015520,,,,,
,532,1687056656,,116.3933040,39.9018330,,,,,
,533,1687056654,,116.3935780,39.9015580,,,,,
,534,534084511,,116.3946250,39.9015790,,,,,
,535,6448207504,,116.3937630,39.9015620,,,,,
,536,733788207,,116.3997190,39.9119810,,,,,
,537,9327598729,,116.4004900,39.9125120,,,,,
,538,733788159,,116.3990680,39.9134680,,,,,
,539,1858572387,,116.3990070,39.9133680,,,,,
